question,answer,class_1,class_2,vector_database_result,reranker_result
"Какие у вас правила для того, чтобюы я мог добавить субтитры?","Чтобы добавить субтитры на RUTUBE, необходимо соблюдать определенные правила размещения субтитров. К сожалению, конкретные детали этих правил не были приведены в доступной документации. Рекомендуем ознакомиться с официальными рекомендациями на сайте RUTUBE или в разделе помощи, посвященном субтитрам, для получения более точной информации.",ВИДЕО,Загрузка видео,"['Как включить субтитры в видео?', 'Правила размещения субтитров', 'Какие субтитры используются в RUTUBE?', 'Что такое автоматические субтитры?', 'Доступны ли субтитры в записи трансляций?', 'Доступны ли субтитры во время трансляций?', 'С помощью каких программ допускается вести трансляции на RUTUBE?', 'В каком формате нужно добавлять тайм-коды под видео?', 'Как добавить тайм-коды под видео?', 'Какие требования к обложке видео?']","[['Правила размещения субтитров', 0.7555711269378662], ['Как включить субтитры в видео?', 0.05886786803603172], ['Какие субтитры используются в RUTUBE?', 0.013390014879405499]]"
Напишите правила для раазмещения субтитров,"Правила размещения субтитров на RUTUBE включают в себя несколько ключевых моментов. Субтитры должны быть корректно синхронизированы с видеорядом, чтобы обеспечить удобство восприятия. Также важно, чтобы текст субтитров был читабельным, с правильным использованием шрифтов и размеров. Рекомендуется избегать слишком длинных строк и использовать контрастные цвета для лучшей видимости. 

Если у вас есть дополнительные вопросы о субтитрах или их использовании, не стесняйтесь спрашивать!",ВИДЕО,Загрузка видео,"['Правила размещения субтитров', 'Как включить субтитры в видео?', 'Какие субтитры используются в RUTUBE?', 'Что такое автоматические субтитры?', 'Доступны ли субтитры в записи трансляций?', 'Доступны ли субтитры во время трансляций?', 'Как размещать ролики на главной странице RUTUBE?', 'Рекомендации к потоку трансляции на RUTUBE', 'Как добавить тайм-коды под видео?', 'Как завести канал на RUTUBE?']","[['Правила размещения субтитров', 0.8745778799057007], ['Как включить субтитры в видео?', 0.06039788946509361], ['Доступны ли субтитры во время трансляций?', 0.003875788301229477]]"
Какие правила размещения субтитров,"Правила размещения субтитров включают в себя требования к их форматированию, синхронизации с видео и общим стандартам доступности. Субтитры должны быть четкими и легко читаемыми, а также соответствовать содержанию и времени показа видео.",ВИДЕО,Загрузка видео,"['Правила размещения субтитров', 'Как включить субтитры в видео?', 'Какие субтитры используются в RUTUBE?', 'Что такое автоматические субтитры?', 'Доступны ли субтитры в записи трансляций?', 'Доступны ли субтитры во время трансляций?', 'Как размещать ролики на главной странице RUTUBE?', 'В каком порядке публикуются и отображаются видео на канале?', 'Какие требования к обложке видео?', 'Какие требования к обложке видео?']","[['Правила размещения субтитров', 0.9628640413284302], ['Доступны ли субтитры в записи трансляций?', 0.40389248728752136], ['Доступны ли субтитры во время трансляций?', 0.33867147564888]]"
Можено в трансляции включить субтитры?,"Да, во время трансляций можно включить субтитры.",ПРЕДЛОЖЕНИЯ,Плеер,"['Доступны ли субтитры в записи трансляций?', 'Доступны ли субтитры во время трансляций?', 'Как включить субтитры в видео?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Могут ли трансляции монетизироваться?', 'Что такое автоматические субтитры?', 'Можно ли эмбедировать (встраивать) трансляции на сторонние сайты?', 'Можно ли запускать несколько трансляций одновременно?', 'Можно ли запускать приватные трансляции на RUTUBE?']","[['Доступны ли субтитры в записи трансляций?', 0.9730178713798523], ['Доступны ли субтитры во время трансляций?', 0.9675946235656738], ['Как включить субтитры в видео?', 0.8874618411064148]]"
Доступен ли функционал субтитров трансляции?,Во время трансляций на RUTUBE субтитры недоступны. Однако субтитры доступны в записях трансляций.,ПРЕДЛОЖЕНИЯ,Плеер,"['Доступны ли субтитры в записи трансляций?', 'Доступны ли субтитры во время трансляций?', 'Как включить субтитры в видео?', 'Есть ли реклама на трансляциях?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Кому доступно проведение трансляций (стримов) на RUTUBE?', 'Можно ли открыть доступ к просмотру записи приватной трансляции для всех зрителей?', 'Сохраняется ли приватная трансляция?', 'Можно ли запускать приватные трансляции на RUTUBE?']","[['Доступны ли субтитры в записи трансляций?', 0.9725667238235474], ['Доступны ли субтитры во время трансляций?', 0.9597734212875366], ['Кому доступно проведение трансляций (стримов) на RUTUBE?', 0.04313535615801811]]"
В записи трансляции появятся субтитры?,"Да, субтитры доступны в записи трансляций.",ПРЕДЛОЖЕНИЯ,Плеер,"['Доступны ли субтитры в записи трансляций?', 'Доступны ли субтитры во время трансляций?', 'Как включить субтитры в видео?', 'Что такое автоматические субтитры?', 'Какие субтитры используются в RUTUBE?', 'Сохраняется ли приватная трансляция?', 'Есть ли реклама на трансляциях?', 'Сохранится ли приватная трансляция?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?']","[['Доступны ли субтитры в записи трансляций?', 0.9718652367591858], ['Доступны ли субтитры во время трансляций?', 0.9421139359474182], ['Как включить субтитры в видео?', 0.36053305864334106]]"
Есть ли субтитры для записи трансляции?,"Да, субтитры доступны в записи трансляций.",ПРЕДЛОЖЕНИЯ,Плеер,"['Доступны ли субтитры в записи трансляций?', 'Доступны ли субтитры во время трансляций?', 'Есть ли реклама на трансляциях?', 'Как включить субтитры в видео?', 'Есть ли реклама во время трансляции?', 'Сохраняется ли приватная трансляция?', 'Что такое автоматические субтитры?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Можно ли в приложении Студия RUTUBE создавать и вести трансляции?', 'Какие субтитры используются в RUTUBE?']","[['Доступны ли субтитры в записи трансляций?', 0.979781985282898], ['Доступны ли субтитры во время трансляций?', 0.9747714400291443], ['Как включить субтитры в видео?', 0.25645750761032104]]"
После того как трансляция сохраниться будут ли субтитры?,"Согласно документации, субтитры доступны в записи трансляций. Таким образом, после завершения трансляции субтитры будут сохранены и доступны для просмотра.",ПРЕДЛОЖЕНИЯ,Плеер,"['Доступны ли субтитры во время трансляций?', 'Доступны ли субтитры в записи трансляций?', 'Сохранится ли приватная трансляция?', 'Сохраняется ли приватная трансляция?', 'Как включить субтитры в видео?', 'Что такое автоматические субтитры?', 'Что произойдет с моей трансляцией после ее окончания?', 'Можно ли скачать файл записи своей трансляции на RUTUBE по ее завершению?', 'Какие субтитры используются в RUTUBE?', 'Если в трансляцию подать поток 60 FPS, то сохранится ли запись трансляции с этой кадровой частотой?']","[['Доступны ли субтитры во время трансляций?', 0.6115747094154358], ['Доступны ли субтитры в записи трансляций?', 0.4934946596622467], ['Что произойдет с моей трансляцией после ее окончания?', 0.02429705113172531]]"
Можно скачать видео на свой ПК?,Я не знаю.,ОТСУТСТВУЕТ,Отсутствует,"['Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 'Можно ли скачать видео с RUTUBE?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Могу ли я загружать вертикальные видео?', 'Можно ли включить отложенную публикацию видео?', 'Могу ли я скачать копию моей трансляции?', 'Можно ли скачать файл записи своей трансляции на RUTUBE по ее завершению?', 'Можно ли загружать видео или Shorts в приложении Студия RUTUBE?']","[['Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 0.8930712342262268], ['Можно ли скачать видео с RUTUBE?', 0.04531509056687355], ['Можно ли загружать видео или Shorts в приложении Студия RUTUBE?', 0.027309352532029152]]"
Можно ли скачивать видео к себе на компьютер?,Я не знаю.,ОТСУТСТВУЕТ,Отсутствует,"['Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 'Можно ли скачать видео с RUTUBE?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Могу ли я загружать вертикальные видео?', 'Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Можно ли включить отложенную публикацию видео?', 'Могу ли я скачать копию моей трансляции?', 'Можно ли скачать файл записи своей трансляции на RUTUBE по ее завершению?', 'Можно ли загружать видео или Shorts в приложении Студия RUTUBE?']","[['Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 0.8467462062835693], ['Можно ли скачать видео с RUTUBE?', 0.052979376167058945], ['Можно ли загружать видео или Shorts в приложении Студия RUTUBE?', 0.03302812576293945]]"
"Хочу скачать видео на ноутбук, это можно сделать?",Я не знаю.,ОТСУТСТВУЕТ,Отсутствует,"['Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 'Можно ли скачать видео с RUTUBE?', 'Можно ли загружать видео на RUTUBE с YouTube?', 'Могу ли я загружать вертикальные видео?', 'Можно ли в приложении Студия RUTUBE создавать и загружать видео?', 'Можно ли перенести видео с YouTube на RUTUBE-канал?', 'Могу ли я скачать копию моей трансляции?', 'Можно ли включить отложенную публикацию видео?', 'Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 'Можно ли загружать видео или Shorts в приложении Студия RUTUBE?']","[['Могу ли я скачать видеоролик с RUTUBE на свой компьютер?', 0.46076974272727966], ['Могу ли я монетизировать видеоролики, которые ранее загружались на RUTUBE другими пользователями?', 0.12472576647996902], ['Можно ли скачать видео с RUTUBE?', 0.027899667620658875]]"
Как изменить видеоролик?,Я не знаю.,ВИДЕО,Загрузка видео,"['Как изменить мой ролик?', 'Как изменить мой ролик?', 'Как изменить порядок видео на канале?', 'Как удалить мой видеоролик?', 'Как удалить видео?', 'Как загрузить видеоролик на сайт?', 'Как закрепить видео на канале?', 'Как перенести видео с YouTube на RUTUBE?', 'Как поменять URL своего RUTUBE канала?', 'Как перенести видео c YouTube на RUTUBE?']","[['Как изменить мой ролик?', 0.7331323027610779], ['Как изменить мой ролик?', 0.7331323027610779], ['Как изменить порядок видео на канале?', 0.3196369409561157]]"
Как мне изменить мой ролик?,"Чтобы изменить свой ролик на RUTUBE, вам нужно выполнить следующие шаги: войдите в свой аккаунт, перейдите в раздел ""Мои видео"", выберите нужный ролик и найдите опцию редактирования. В этом разделе вы сможете изменить описание, название и другие параметры вашего видео. После внесения изменений не забудьте сохранить их.",ВИДЕО,Загрузка видео,"['Как изменить мой ролик?', 'Как изменить мой ролик?', 'Как удалить мой видеоролик?', 'Как изменить порядок видео на канале?', 'Как изменить название моего канала на RUTUBE?', 'Как поменять URL своего RUTUBE канала?', 'У моего ролика рассинхрон (не совпадают звук и видео). Что делать?', 'Почему изменилась категория у моего видео?', 'Почему изменена категория у моего видеоролика?', 'У моего ролика рассинхрон — не совпадают звук и видео. Что делать?']","[['Как изменить мой ролик?', 0.8831177353858948], ['Как изменить мой ролик?', 0.8831177353858948], ['Как изменить порядок видео на канале?', 0.7105103731155396]]"
что за 18+ рядом с моим видео? Как убрать?,"Значок «18+» рядом с вашим видео обозначает, что контент предназначен для аудитории старше 18 лет. Это может быть связано с темой, языком или содержанием видео. 

Чтобы убрать этот значок, вам нужно изменить категорию вашего видео. Для этого зайдите в настройки видео и измените соответствующую категорию на более подходящую, которая не будет требовать возрастного ограничения.",МОДЕРАЦИЯ,Смена категории/возрастные ограничения,"['На моем видео стоит значок «18+». Что это значит и как это убрать?', 'На моем видеоролике стоит значок «18+». Что это значит и как это убрать?', 'Как удалить видео?', 'Как удалить мой видеоролик?', 'Монетизируется ли контент с отметкой 18+?', 'Как присвоить трансляции (стриму) категорию 18+?', 'Для каких трансляций необходима маркировка 18+?', 'Можно ли отключить рекламу в видео?', 'Как закрепить видео на канале?', 'Как добавить тайм-коды под видео?']","[['На моем видео стоит значок «18+». Что это значит и как это убрать?', 0.9329806566238403], ['На моем видеоролике стоит значок «18+». Что это значит и как это убрать?', 0.9156957268714905], ['Как присвоить трансляции (стриму) категорию 18+?', 0.058988623321056366]]"
Уберите значек 18+ что это вообще такое,"Значок «18+» на вашем видеоролике указывает на то, что контент предназначен для взрослой аудитории и может содержать материалы, не подходящие для зрителей младше 18 лет. Если вы хотите убрать этот значок, вам нужно изменить категорию вашего видео или удалить контент, который требует возрастной маркировки.",МОДЕРАЦИЯ,Смена категории/возрастные ограничения,"['На моем видео стоит значок «18+». Что это значит и как это убрать?', 'На моем видеоролике стоит значок «18+». Что это значит и как это убрать?', 'Монетизируется ли контент с отметкой 18+?', 'Как присвоить трансляции (стриму) категорию 18+?', 'Для каких трансляций необходима маркировка 18+?', 'Что такое модерация на RUTUBE?', 'Я хочу удалить свой аккаунт. Как это сделать?', 'Нарушает ли авторские права использование образа персонажа игры/фильма/сериала?', 'Что проверяют при модерации?', 'Что такое автоматические субтитры?']","[['На моем видеоролике стоит значок «18+». Что это значит и как это убрать?', 0.8732764720916748], ['На моем видео стоит значок «18+». Что это значит и как это убрать?', 0.8387782573699951], ['Как присвоить трансляции (стриму) категорию 18+?', 0.7657312750816345]]"
"Я ухочу удалить видео, как это сделать?","Чтобы удалить видео на RUTUBE, вам нужно выполнить следующие шаги: зайдите в свой профиль, найдите раздел с вашими видеороликами, выберите видео, которое вы хотите удалить, и следуйте инструкциям на экране для его удаления.",УПРАВЛЕНИЕ АККАУНТОМ,Удаление аккаунта,"['Как удалить видео?', 'Как удалить мой видеоролик?', 'Я хочу удалить свой аккаунт. Как это сделать?', 'Можно ли отключить рекламу в видео?', 'Как пожаловаться на видео, если оно нарушает авторские права?', 'Как изменить порядок видео на канале?', 'На моем видеоролике стоит значок «18+». Что это значит и как это убрать?', 'На моем видео стоит значок «18+». Что это значит и как это убрать?', 'Как закрепить видео на канале?', 'Как загрузить видеоролик на сайт?']","[['Как удалить мой видеоролик?', 0.10512083023786545], ['Как удалить видео?', 0.04628225043416023], ['На моем видеоролике стоит значок «18+». Что это значит и как это убрать?', 0.005572238937020302]]"
как удалить собственное видео?,"Чтобы удалить собственное видео на RUTUBE, вам нужно выполнить следующие действия:

1. Перейдите на свою страницу профиля.
2. Найдите видео, которое вы хотите удалить.
3. Нажмите на опцию удаления, которая обычно представлена в виде значка корзины или соответствующей кнопки.
4. Подтвердите удаление видео.

После этого ваше видео будет удалено с платформы.",ВИДЕО,Загрузка видео,"['Как удалить видео?', 'Как удалить мой видеоролик?', 'Как пожаловаться на видео, если оно нарушает авторские права?', 'Как закрепить видео на канале?', 'Как встроить на сайт приватное видео, доступное только по прямой ссылке?', 'Как изменить порядок видео на канале?', 'Как загрузить видеоролик на сайт?', 'Можно ли отключить рекламу в видео?', 'Как перенести видео с YouTube на RUTUBE?', 'Как очистить историю просмотра?']","[['Как удалить видео?', 0.30502086877822876], ['Как удалить мой видеоролик?', 0.08572065830230713], ['Как закрепить видео на канале?', 0.0016248341416940093]]"
"у меня на телевизоре появился код, куда его ввести?","Когда в приложении RUTUBE для SmartTV на экране телевизора появляется код, он используется для авторизации устройства. Чтобы ввести этот код, вам нужно перейти на сайт RUTUBE с другого устройства, например, с компьютера или смартфона, и ввести код в соответствующее поле. Это позволит связать ваше устройство с вашей учетной записью на RUTUBE.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['В приложении RUTUBE для SmartTV на экране телевизора появляется код. Зачем он нужен и куда его ввести?', 'Как добавить тайм-коды под видео?', 'Можно ли авторизоваться (выполнить вход) в приложении Студия RUTUBE без ввода проверочного кода?', 'Можно ли авторизоваться (выполнить вход) в приложении Студия RUTUBE без ввода проверочного кода?', 'Где можно скачать приложение RUTUBE для Smart TV?', 'Не вижу раздел «Моё», что делать?', 'Как установить RUTUBE на телевизоры LG, Samsung, Hisense, если приложения RUTUBE нет во встроенном магазине?', 'Как изменить порядок видео на канале?', 'В каком формате нужно добавлять тайм-коды под видео?', 'Как войти в профиль, если при сканировании QR-кода не открывается страница входа?']","[['В приложении RUTUBE для SmartTV на экране телевизора появляется код. Зачем он нужен и куда его ввести?', 0.970843493938446], ['Как добавить тайм-коды под видео?', 0.03812055289745331], ['Как установить RUTUBE на телевизоры LG, Samsung, Hisense, если приложения RUTUBE нет во встроенном магазине?', 0.014866560697555542]]"
Зачем мне код на телевизоре куда его вводить?,"Код, который появляется в приложении RUTUBE для SmartTV на экране телевизора, нужен для привязки вашего устройства к вашей учетной записи. Вы должны ввести этот код на сайте RUTUBE, чтобы авторизоваться и получить доступ к вашему контенту на телевизоре.",УПРАВЛЕНИЕ АККАУНТОМ,Регистрация/Авторизация,"['В приложении RUTUBE для SmartTV на экране телевизора появляется код. Зачем он нужен и куда его ввести?', 'Как добавить тайм-коды под видео?', 'Как установить RUTUBE на телевизоры LG, Samsung, Hisense, если приложения RUTUBE нет во встроенном магазине?', 'Где можно скачать приложение RUTUBE для Smart TV?', 'Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?', 'Как изменить порядок видео на канале?', 'Что такое Smart TV?', 'Что делать, если производитель больше не поддерживает модель телевизора, а приложения RUTUBE нет в магазине приложений?', 'Для каких телевизоров и ТВ-приставок доступно приложение RUTUBE?', 'Сколько телевизоров или ТВ-приставок может быть привязано к одному профилю RUTUBE?']","[['В приложении RUTUBE для SmartTV на экране телевизора появляется код. Зачем он нужен и куда его ввести?', 0.9366774559020996], ['Как добавить тайм-коды под видео?', 0.007571431342512369], ['Как установить RUTUBE на телевизоры LG, Samsung, Hisense, если приложения RUTUBE нет во встроенном магазине?', 0.001093591912649572]]"
Как оформить платную подписку и что она дает7,Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Платный контент,"['Что дает платная подписка? Как оформить?', 'Как мне лучше оформить свой канал?', 'Как мне получать донаты за публикации?', 'Как подать заявку на верификацию канала?', 'Для чего нужна верификация и что она дает пользователю?', 'Где посмотреть подробную аналитику по монетизации моего канала и информацию о начислениях?', 'Могу ли я оформить монетизацию моего канала на доверенное лицо?', 'Кто такой автор/блогер и как им стать?', 'Как зарегистрироваться в приложении Студия RUTUBE?', 'Как зарегистрироваться в приложении Студия RUTUBE?']","[['Что дает платная подписка? Как оформить?', 0.74919193983078], ['Как зарегистрироваться в приложении Студия RUTUBE?', 0.004151616245508194], ['Как зарегистрироваться в приложении Студия RUTUBE?', 0.0041516125202178955]]"
Что такое платная подписка?,Я не знаю.,УПРАВЛЕНИЕ АККАУНТОМ,Платный контент,"['Что дает платная подписка? Как оформить?', 'Что такое приватная трансляция на RUTUBE?', 'Что такое автоматические субтитры?', 'Что такое обложка трансляции?', 'Что такое личный канал на RUTUBE?', 'Что такое подтверждение e-mail?', 'Что такое Монетизация на RUTUBE?', 'Что такое Монетизация на RUTUBE?', 'Что такое мобильное приложение Студия RUTUBE?', 'Что такое мобильное приложение Студия RUTUBE?']","[['Что дает платная подписка? Как оформить?', 0.07921019941568375], ['Что такое мобильное приложение Студия RUTUBE?', 0.057255327701568604], ['Что такое мобильное приложение Студия RUTUBE?', 0.057255327701568604]]"
"списали деньги за какую-то подписку, я ничего не продлевал?","Если с вас списали деньги за подписку, хотя вы ее не продлевали, рекомендуется обратиться в службу поддержки RUTUBE для разъяснения ситуации. Возможно, произошла ошибка или автоматическое продление подписки.",УПРАВЛЕНИЕ АККАУНТОМ,Платный контент,"['С меня сняли деньги за подписку, хотя я ее не продлевал.', 'Что дает платная подписка? Как оформить?', 'Как мне получать донаты за публикации?', 'Могу ли я оформить монетизацию моего канала на доверенное лицо?', 'Как долго рассматривается заявка на монетизацию? ', 'Есть ли реклама на трансляциях?', 'Как долго рассматривается повторная заявка на монетизацию?', 'Почему вы не разглашаете, чьи авторские права я нарушаю?', 'Как мне вывести средства с баланса в личном кабинете?', 'Есть ли реклама во время трансляции?']","[['С меня сняли деньги за подписку, хотя я ее не продлевал.', 0.9285300374031067], ['Как долго рассматривается повторная заявка на монетизацию?', 0.011254318989813328], ['Могу ли я оформить монетизацию моего канала на доверенное лицо?', 0.004797504749149084]]"
"За что списали деньги по подписке, я ничего не продлевал!","Согласно документации, если с вас были сняты деньги за подписку, хотя вы ее не продлевали, это может быть связано с автоматическим продлением подписки, если такая опция была активирована. Рекомендуется проверить настройки вашей подписки и, при необходимости, обратиться в службу поддержки для уточнения ситуации.",УПРАВЛЕНИЕ АККАУНТОМ,Платный контент,"['С меня сняли деньги за подписку, хотя я ее не продлевал.', 'Что дает платная подписка? Как оформить?', 'Как мне получать донаты за публикации?', 'Это мой ролик, я не давал разрешение на его публикацию.', 'Почему вы не разглашаете, чьи авторские права я нарушаю?', 'Как долго рассматривается повторная заявка на монетизацию?', 'Моя заявка находится длительное время без ответа. Что делать?', 'Моя заявка находится длительное время без ответа. Что делать?', 'Как долго рассматривается заявка на монетизацию? ', 'Не могу зарегистрироваться/авторизоваться в приложении. Что делать?']","[['С меня сняли деньги за подписку, хотя я ее не продлевал.', 0.9104437828063965], ['Как долго рассматривается повторная заявка на монетизацию?', 0.04324651509523392], ['Это мой ролик, я не давал разрешение на его публикацию.', 0.03657444939017296]]"
"Видео не соответствует вашим правилам, как пожаловаться?","Чтобы пожаловаться на видео, которое нарушает правила RUTUBE или противоречит законам РФ, вам нужно воспользоваться функцией жалобы на платформе. Обычно это делается через интерфейс видео, где вы найдете опцию ""Пожаловаться"" или аналогичную. Следуйте инструкциям, представленным на сайте, чтобы отправить вашу жалобу.",МОДЕРАЦИЯ,Запрещенный контент,"['Как пожаловаться на видео, если оно нарушает авторские права?', 'При загрузке видео возникает ошибка. Что делать?', 'Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 'Что значит «Ваше видео отклонено»?', 'Как удалить видео?', 'Что делать, если модерация в RUTUBE не пройдена? (Что делать, если мое видео отклонено?)', 'Как удалить мой видеоролик?', 'Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?', 'У моего ролика рассинхрон (не совпадают звук и видео). Что делать?', 'У моего ролика рассинхрон — не совпадают звук и видео. Что делать?']","[['Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 0.7832106351852417], ['Как пожаловаться на видео, если оно нарушает авторские права?', 0.6711944341659546], ['У моего ролика рассинхрон (не совпадают звук и видео). Что делать?', 0.16131485998630524]]"
Этот ролик нарушает закон,"Если вы нашли на RUTUBE ролик, который нарушает правила или противоречит законам РФ, вы можете подать жалобу на это видео.",МОДЕРАЦИЯ,Запрещенный контент,"['Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 'Это мой ролик, я не давал разрешение на его публикацию.', 'Не могу посмотреть ролик в хорошем качестве', 'Нарушает ли авторские права использование образа персонажа игры/фильма/сериала?', 'Как пожаловаться на видео, если оно нарушает авторские права?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'При загрузке ролика возникает ошибка', 'Не воспроизводится видео — появляется ошибка', 'Почему могут отключить монетизацию из-за авторского права на видео и как этого избежать?', 'Как удалить мой видеоролик?']","[['Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 0.944304347038269], ['Как пожаловаться на видео, если оно нарушает авторские права?', 0.8715336322784424], ['Нарушает ли авторские права использование образа персонажа игры/фильма/сериала?', 0.045004524290561676]]"
"Есть видео у вас, которые противоречат законам рф, что сделать?","Если вы нашли на RUTUBE видео, которое нарушает правила или противоречит законам РФ, вы можете сообщить об этом. Информация о том, как подать жалобу на такие ролики, не была представлена в документации, но вы можете обратиться в службу поддержки RUTUBE для получения дальнейших инструкций.",МОДЕРАЦИЯ,Запрещенный контент,"['Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 'Как пожаловаться на видео, если оно нарушает авторские права?', 'Что значит «Ваше видео отклонено»?', 'Что делать, если модерация в RUTUBE не пройдена? (Что делать, если мое видео отклонено?)', 'Почему могут отключить монетизацию из-за авторского права на видео и как этого избежать?', 'Как удалить мой видеоролик?', 'Как удалить видео?', 'Можно ли публиковать видео с чтением чужих книг и их переводов?', 'Как эмбедировать видео с RUTUBE?', 'Что делать, если видео недоступно только на ТВ. Ошибка «Этот контент доступен только на сайте rutube.ru»?']","[['Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 0.815248966217041], ['Как пожаловаться на видео, если оно нарушает авторские права?', 0.033387672156095505], ['Можно ли публиковать видео с чтением чужих книг и их переводов?', 0.03272293508052826]]"
"Удалите мой ролик, я не давал разрешение на публикацию",Я не знаю.,МОДЕРАЦИЯ,Нарушение авторских прав,"['Это мой ролик, я не давал разрешение на его публикацию.', 'Как удалить мой видеоролик?', 'Я нашел на RUTUBE ролик, нарушающий ваши правила или противоречащий законам РФ.', 'Не могу посмотреть ролик в хорошем качестве', 'Как изменить мой ролик?', 'Как изменить мой ролик?', 'Что нельзя публиковать на RUTUBE?', 'Почему загруженный ролик не отображается в результатах поиска по RUTUBE? ', 'Почему изменена категория у моего видеоролика?', 'Я недавно загрузил видеоролик. Почему он до сих пор не появился на сайте?']","[['Это мой ролик, я не давал разрешение на его публикацию.', 0.9493563771247864], ['Как удалить мой видеоролик?', 0.13214321434497833], ['Не могу посмотреть ролик в хорошем качестве', 0.09390979260206223]]"
